QGC WPL 110
0	0	0	16	0	0	0	0	51.4630214	-0.3177539	0.0	1
1	0	3	16	2	0	0	0	51.462982	-0.31770480000000006	2.4177134037017822e-06	1
2	0	3	16	2	0	0	0	51.46299	-0.31767000000000006	3.616325557231903e-06	1
3	0	3	16	2	0	0	0	51.4630325	-0.3177575	1.2386590242385864e-07	1
4	0	3	16	2	0	0	0	51.4630325	-0.3177575	1.2386590242385864e-07	1
5	0	3	16	2	0	0	0	51.4630102	-0.3177746	2.8312206268310547e-07	1
6	0	3	16	2	0	0	0	51.4630153	-0.317828	2.1103769540786743e-06	1
7	0	3	16	2	0	0	0	51.463028300000005	-0.31786869999999995	5.025416612625122e-06	1
8	0	3	16	2	0	0	0	51.4630653	-0.3178651999999999	6.550922989845276e-06	1
9	0	3	16	2	0	0	0	51.46305730000001	-0.31789779999999984	9.073875844478607e-06	1
10	0	3	16	2	0	0	0	51.46303770000001	-0.3178988999999998	8.201226592063904e-06	1
11	0	3	16	2	0	0	0	51.4630674	-0.3179383999999996	1.4915131032466888e-05	1
12	0	3	16	2	0	0	0	51.463084099999996	-0.3179383999999995	1.6677193343639374e-05	1
13	0	3	16	2	0	0	0	51.4630805	-0.31799189999999905	2.4792738258838654e-05	1
14	0	3	16	2	0	0	0	51.463056599999994	-0.31797329999999935	1.9390136003494263e-05	1
15	0	3	16	2	0	0	0	51.4630501	-0.31801159999999895	2.5891698896884918e-05	1
16	0	3	16	2	0	0	0	51.46303339999999	-0.31797789999999926	1.9097700715065002e-05	1
17	0	3	16	2	0	0	0	51.4630211	-0.3179406999999996	1.318473368883133e-05	1
18	0	3	16	2	0	0	0	51.4630175	-0.3179023999999998	8.345581591129303e-06	1
19	0	3	16	2	0	0	0	51.46299290000001	-0.31781059999999994	2.0032748579978943e-06	1
20	0	3	16	2	0	0	0	51.4629863	-0.31775130000000007	1.1995434761047363e-06	1
21	0	3	16	2	0	0	0	51.462982	-0.31770480000000006	2.4177134037017822e-06	1
22	0	3	16	2	0	0	0	51.462982	-0.31770480000000006	2.4177134037017822e-06	1
