QGC WPL 110
0	0	0	16	0	0	0	0	51.4630214	-0.3177539	0.0	1
1	0	3	16	2	0	0	0	51.46282560000001	-0.31763280000000077	4.276353865861893e-05	1
2	0	3	16	2	0	0	0	51.4628553	-0.3176258000000007	3.298558294773102e-05	1
3	0	3	16	2	0	0	0	51.4628835	-0.3176223000000006	2.5005079805850983e-05	1
4	0	3	16	2	0	0	0	51.462879199999996	-0.3176677000000003	2.2438354790210724e-05	1
5	0	3	16	2	0	0	0	51.4628893	-0.31769210000000014	1.838523894548416e-05	1
6	0	3	16	2	0	0	0	51.4629205	-0.3176746000000001	1.225993037223816e-05	1
7	0	3	16	2	0	0	0	51.4629212	-0.31764090000000034	1.4572404325008392e-05	1
8	0	3	16	2	0	0	0	51.4629444	-0.31763280000000016	1.129787415266037e-05	1
9	0	3	16	2	0	0	0	51.4629588	-0.3176688000000001	6.53974711894989e-06	1
10	0	3	16	2	0	0	0	51.4629415	-0.31770250000000005	7.1963295340538025e-06	1
11	0	3	16	2	0	0	0	51.4629205	-0.31772460000000013	1.020822674036026e-05	1
12	0	3	16	2	0	0	0	51.4629552	-0.3177676	4.325062036514282e-06	1
13	0	3	16	2	0	0	0	51.4629248	-0.31778149999999994	9.346753358840942e-06	1
14	0	3	16	2	0	0	0	51.4629067	-0.317749	1.2780539691448212e-05	1
15	0	3	16	2	0	0	0	51.46288059999999	-0.3177699	1.934356987476349e-05	1
16	0	3	16	2	0	0	0	51.4628546	-0.31778389999999984	2.735201269388199e-05	1
17	0	3	16	2	0	0	0	51.46284659999999	-0.31775829999999994	2.9671937227249146e-05	1
18	0	3	16	2	0	0	0	51.462861800000006	-0.31771880000000013	2.5196000933647156e-05	1
19	0	3	16	2	0	0	0	51.46285240000001	-0.3176781000000004	2.9900111258029938e-05	1
20	0	3	16	2	0	0	0	51.46282560000001	-0.3176723000000006	3.973767161369324e-05	1
21	0	3	16	2	0	0	0	51.46282560000001	-0.31763280000000077	4.276353865861893e-05	1
22	0	3	16	2	0	0	0	51.46282560000001	-0.31763280000000077	4.276353865861893e-05	1
