-0.3163355,51.4620610,6.00
-0.3164436,51.4619204,56.00
-0.3162318,51.4618375,56.00
-0.3160470,51.4617070,56.00
-0.3160380,51.4616143,56.00
-0.3160493,51.4615104,56.00
-0.3163445,51.4615834,56.00
-0.3163850,51.4617631,56.00
-0.3165991,51.4619035,56.00
-0.3167613,51.4619134,56.00
-0.3168222,51.4617772,56.00
-0.3166306,51.4617154,56.00
-0.3166374,51.4616424,56.00
-0.3165608,51.4615371,56.00
-0.3164031,51.4614753,56.00
